mouse_ensembl_gene,times_equal_or_more_extreme,p,mouse_symbol,q,aPD1_H_21,aPD1_S_69,aPD1_90,untreated_H_79,untreated_S_27,untreated_106
ENSMUSG00000052382,1000000,1.0,Rnase9,1.0,0,0,0,0,0,0
ENSMUSG00000052384,718792,0.7187922812077188,Nrros,1.0,0,1,1,0,0,0
ENSMUSG00000052387,210156,0.21015678984321015,Trpm3,1.0,1,0,1,0,0,0
ENSMUSG00000052392,1000000,1.0,Acot4,1.0,0,0,0,0,0,0
ENSMUSG00000052395,1000000,1.0,Rft1,1.0,0,0,0,0,0,0
ENSMUSG00000052396,1000000,1.0,Mogat2,1.0,0,0,0,0,0,0
ENSMUSG00000052397,1000000,1.0,Ezr,1.0,0,0,0,0,0,0
ENSMUSG00000052406,1000000,1.0,Rexo4,1.0,0,0,0,0,0,0
ENSMUSG00000052407,683489,0.6834893165106835,Ccdc171,1.0,1,0,1,2,1,3
ENSMUSG00000052415,1000000,1.0,Tchh,1.0,0,0,0,0,0,0
ENSMUSG00000052417,1000000,1.0,Olfr720,1.0,0,0,0,0,0,0
ENSMUSG00000052423,1000000,1.0,B4galt3,1.0,0,0,0,0,0,0
ENSMUSG00000052428,1000000,1.0,Tmco1,1.0,0,0,0,0,0,0
ENSMUSG00000052430,513888,0.5138884861115139,Bmpr1b,1.0,0,2,2,0,0,0
ENSMUSG00000052435,1000000,1.0,Cebpe,1.0,0,0,0,0,0,0
ENSMUSG00000052456,1000000,1.0,Asna1,1.0,0,0,0,0,0,0
ENSMUSG00000052459,1000000,1.0,Atp6v1a,1.0,0,0,0,0,0,0
ENSMUSG00000052468,1000000,1.0,Pmp2,1.0,0,0,0,0,0,0
ENSMUSG00000052469,1000000,1.0,Tcp10c,1.0,0,0,0,0,0,0
ENSMUSG00000052485,1000000,1.0,Tmem171,1.0,0,0,0,0,0,0
ENSMUSG00000052488,1000000,1.0,Cherp,1.0,0,0,0,0,0,0
ENSMUSG00000052496,1000000,1.0,Pkdrej,1.0,0,0,0,0,0,0
ENSMUSG00000052504,1000000,1.0,Epha3,1.0,0,0,0,0,1,1
ENSMUSG00000052512,474109,0.4741095258904741,Nav2,1.0,1,3,4,1,1,2
ENSMUSG00000052516,1000000,1.0,Robo2,1.0,1,1,2,3,0,3
ENSMUSG00000052525,1000000,1.0,Spdya,1.0,0,0,0,0,0,0
ENSMUSG00000052533,1000000,1.0,Nup188,1.0,0,0,0,1,0,1
ENSMUSG00000052534,1000000,1.0,Pbx1,1.0,0,0,0,0,1,1
ENSMUSG00000052537,1000000,1.0,Olfr198,1.0,0,0,0,0,0,0
ENSMUSG00000052539,719157,0.7191572808427191,Magi3,1.0,0,1,1,0,0,0
ENSMUSG00000052544,514583,0.5145834854165146,St6galnac3,1.0,0,2,2,0,0,0
ENSMUSG00000052549,1000000,1.0,Arl13a,1.0,0,0,0,0,0,0
ENSMUSG00000052551,1000000,1.0,Adarb2,1.0,0,0,0,0,0,0
ENSMUSG00000052557,1000000,1.0,Gan,1.0,0,0,0,0,0,0
ENSMUSG00000052560,1000000,1.0,Cpne8,1.0,0,0,0,1,0,1
ENSMUSG00000052565,1000000,1.0,Hist1h1d,1.0,0,0,0,0,0,0
ENSMUSG00000052566,1000000,1.0,Hook2,1.0,0,0,0,0,0,0
ENSMUSG00000052572,1000000,1.0,Dlg2,1.0,0,1,1,0,1,1
ENSMUSG00000052581,1000000,1.0,Lrrtm4,1.0,0,0,0,0,0,0
ENSMUSG00000052584,1000000,1.0,Serp2,1.0,0,0,0,0,0,0
ENSMUSG00000052593,1000000,1.0,Adam17,1.0,0,0,0,0,0,0
ENSMUSG00000052595,718117,0.7181172818827182,A1cf,1.0,0,1,1,0,0,0
ENSMUSG00000052609,1000000,1.0,Plekhg3,1.0,0,0,0,0,0,0
ENSMUSG00000052613,1000000,1.0,Pcdh15,1.0,0,1,1,0,1,1
ENSMUSG00000052616,1000000,1.0,Terb1,1.0,0,0,0,0,0,0
ENSMUSG00000052631,1000000,1.0,Sh2d6,1.0,0,0,0,0,0,0
ENSMUSG00000052632,1000000,1.0,Asap2,1.0,0,0,0,0,0,0
ENSMUSG00000052656,1000000,1.0,Rnf103,1.0,0,0,0,0,0,0
ENSMUSG00000052675,1000000,1.0,Zfp112,1.0,0,0,0,0,0,0
ENSMUSG00000052676,1000000,1.0,Zmat1,1.0,0,0,0,0,0,0
ENSMUSG00000052681,1000000,1.0,Rap1b,1.0,0,0,0,0,0,0
ENSMUSG00000052684,1000000,1.0,Jun,1.0,0,0,0,0,0,0
ENSMUSG00000052688,1000000,1.0,Rab7b,1.0,0,0,0,0,0,0
ENSMUSG00000052698,1000000,1.0,Tln2,1.0,0,0,0,0,0,0
ENSMUSG00000052707,1000000,1.0,Tnrc6a,1.0,0,0,0,1,0,1
ENSMUSG00000052712,1000000,1.0,BC004004,1.0,0,0,0,0,0,0
ENSMUSG00000052713,1000000,1.0,Zfp608,1.0,0,0,0,0,0,0
ENSMUSG00000052726,718952,0.7189522810477189,Kcnt2,1.0,0,1,1,0,0,0
ENSMUSG00000052727,1000000,1.0,Map1b,1.0,0,0,0,0,0,0
ENSMUSG00000052738,1000000,1.0,Suclg1,1.0,0,0,0,0,0,0
ENSMUSG00000052748,718281,0.7182812817187183,Swt1,1.0,0,1,1,0,0,0
ENSMUSG00000052751,1000000,1.0,Repin1,1.0,0,0,0,0,0,0
ENSMUSG00000052752,1000000,1.0,Traf7,1.0,0,0,0,0,0,0
ENSMUSG00000052759,1000000,1.0,Gpr25,1.0,0,0,0,0,0,0
ENSMUSG00000052763,1000000,1.0,Zfp212,1.0,0,0,0,0,0,0
ENSMUSG00000052783,1000000,1.0,Grk4,1.0,0,0,0,0,0,0
ENSMUSG00000052794,1000000,1.0,1700030K09Rik,1.0,0,0,0,0,0,0
ENSMUSG00000052798,1000000,1.0,Nup107,1.0,0,0,0,0,0,0
ENSMUSG00000052812,210158,0.21015878984121017,Atad2b,1.0,1,0,1,0,0,0
ENSMUSG00000052819,1000000,1.0,Best2,1.0,0,0,0,0,0,0
ENSMUSG00000052821,1000000,1.0,Cysltr1,1.0,0,0,0,0,0,0
ENSMUSG00000052833,1000000,1.0,Sae1,1.0,0,0,0,0,0,0
ENSMUSG00000052837,1000000,1.0,Junb,1.0,0,0,0,0,0,0
ENSMUSG00000052850,1000000,1.0,Tas2r137,1.0,0,0,0,0,0,0
ENSMUSG00000052852,1000000,1.0,Reep1,1.0,0,0,0,0,0,0
ENSMUSG00000052854,1000000,1.0,Nrk,1.0,0,0,0,0,0,0
ENSMUSG00000052861,1000000,1.0,Dnah6,1.0,0,0,0,0,0,0
ENSMUSG00000052889,1000000,1.0,Prkcb,1.0,0,0,0,0,0,0
ENSMUSG00000052906,1000000,1.0,Ubxn8,1.0,0,0,0,0,0,0
ENSMUSG00000052911,1000000,1.0,Lamb2,1.0,0,0,0,0,0,0
ENSMUSG00000052915,1000000,1.0,Msl1,1.0,0,0,0,0,0,0
ENSMUSG00000052917,1000000,1.0,Senp7,1.0,0,1,1,0,1,1
ENSMUSG00000052920,691014,0.691014308985691,Prkg1,1.0,0,3,3,0,1,1
ENSMUSG00000052921,1000000,1.0,Arhgef15,1.0,0,0,0,0,1,1
ENSMUSG00000052922,1000000,1.0,Bpi,1.0,0,0,0,0,0,0
ENSMUSG00000052926,1000000,1.0,Rnaseh2a,1.0,0,0,0,0,0,0
ENSMUSG00000052928,515067,0.5150674849325151,Ctif,1.0,0,2,2,0,0,0
ENSMUSG00000052934,1000000,1.0,Fbxo31,1.0,0,0,0,0,0,0
ENSMUSG00000052942,1000000,1.0,Glis3,1.0,0,0,0,0,0,0
ENSMUSG00000052949,719157,0.7191572808427191,Rnf157,1.0,0,1,1,0,0,0
ENSMUSG00000052955,1000000,1.0,Cpvl,1.0,0,0,0,0,0,0
ENSMUSG00000052957,1000000,1.0,Gas1,1.0,0,0,0,0,0,0
ENSMUSG00000052962,1000000,1.0,Mrpl35,1.0,0,0,0,0,0,0
ENSMUSG00000052974,1000000,1.0,Cyp2f2,1.0,0,0,0,0,0,0
ENSMUSG00000052981,1000000,1.0,Ube2ql1,1.0,0,0,0,0,0,0
ENSMUSG00000052997,718655,0.7186552813447187,Uba2,1.0,0,1,1,0,0,0
ENSMUSG00000053004,1000000,1.0,Hrh1,1.0,0,0,0,0,0,0
ENSMUSG00000053007,719291,0.7192912807087193,Creb5,1.0,0,1,1,0,0,0
ENSMUSG00000053012,1000000,1.0,Krcc1,1.0,0,0,0,0,0,0
ENSMUSG00000053024,1000000,1.0,Cntn2,1.0,0,0,0,0,0,0
ENSMUSG00000053025,660485,0.6604853395146605,Sv2b,1.0,0,2,2,1,0,1
ENSMUSG00000053030,1000000,1.0,Spink2,1.0,0,0,0,0,0,0
ENSMUSG00000053044,1000000,1.0,Cd8b1,1.0,0,0,0,0,0,0
ENSMUSG00000053046,1000000,1.0,Brsk2,1.0,0,0,0,0,0,0
ENSMUSG00000053062,1000000,1.0,Jam2,1.0,0,0,0,0,0,0
ENSMUSG00000053063,1000000,1.0,Clec12a,1.0,0,0,0,0,0,0
ENSMUSG00000053070,1000000,1.0,Cfap300,1.0,0,0,0,0,0,0
ENSMUSG00000053080,1000000,1.0,2700081O15Rik,1.0,0,0,0,0,0,0
ENSMUSG00000053091,718766,0.7187662812337188,Lins1,1.0,0,1,1,0,0,0
ENSMUSG00000053093,1000000,1.0,Myh7,1.0,0,0,0,0,0,0
ENSMUSG00000053094,1000000,1.0,Tmem248,1.0,0,0,0,0,0,0
ENSMUSG00000053101,1000000,1.0,Gpr141,1.0,0,0,0,0,0,0
ENSMUSG00000053110,1000000,1.0,Yap1,1.0,0,0,0,0,0,0
ENSMUSG00000053111,1000000,1.0,Fank1,1.0,0,0,0,0,0,0
ENSMUSG00000053113,1000000,1.0,Socs3,1.0,0,0,0,0,0,0
ENSMUSG00000053119,1000000,1.0,Chmp3,1.0,0,0,0,1,0,1
ENSMUSG00000053128,1000000,1.0,Rnf26,1.0,0,0,0,0,0,0
ENSMUSG00000053129,1000000,1.0,Gsx1,1.0,0,0,0,0,0,0
ENSMUSG00000053134,1000000,1.0,Supt7l,1.0,0,0,0,1,0,1
ENSMUSG00000053137,1000000,1.0,Mapk11,1.0,0,0,0,0,0,0
ENSMUSG00000053141,1000000,1.0,Ptprt,1.0,0,2,2,2,0,2
ENSMUSG00000053153,1000000,1.0,Spag16,1.0,0,0,0,0,0,0
ENSMUSG00000053158,1000000,1.0,Fes,1.0,0,0,0,0,0,0
ENSMUSG00000053161,1000000,1.0,Daw1,1.0,0,0,0,0,0,0
ENSMUSG00000053164,1000000,1.0,Gpr21,1.0,0,0,0,0,0,0
ENSMUSG00000053166,1000000,1.0,Cdh22,1.0,0,0,0,1,0,1
ENSMUSG00000053175,1000000,1.0,Bcl3,1.0,0,0,0,0,0,0
ENSMUSG00000053184,1000000,1.0,Spaca3,1.0,0,0,0,0,0,0
ENSMUSG00000053192,1000000,1.0,Mllt11,1.0,0,0,0,0,0,0
ENSMUSG00000053194,514626,0.5146264853735146,Cib4,1.0,0,2,2,0,0,0
ENSMUSG00000053198,1000000,1.0,Prx,1.0,0,0,0,0,0,0
ENSMUSG00000053199,514459,0.5144594855405145,Arhgap20,1.0,0,2,2,0,0,0
ENSMUSG00000053205,1000000,1.0,Styx,1.0,0,0,0,0,0,0
ENSMUSG00000053216,1000000,1.0,Btn2a2,1.0,0,0,0,0,0,0
ENSMUSG00000053217,1000000,1.0,Tas2r136,1.0,0,0,0,0,0,0
ENSMUSG00000053219,1000000,1.0,Raet1e,1.0,0,0,0,0,0,0
ENSMUSG00000053226,1000000,1.0,Dand5,1.0,0,0,0,0,0,0
ENSMUSG00000053253,1000000,1.0,Ndfip2,1.0,0,0,0,0,0,0
ENSMUSG00000053268,1000000,1.0,Dspp,1.0,0,0,0,0,0,0
ENSMUSG00000053279,664441,0.6644413355586645,Aldh1a1,1.0,0,0,0,2,0,2
ENSMUSG00000053286,1000000,1.0,Trmt1l,1.0,0,0,0,0,0,0
ENSMUSG00000053289,1000000,1.0,Ddx10,1.0,0,0,0,0,0,0
ENSMUSG00000053291,1000000,1.0,Rab4b,1.0,0,0,0,0,0,0
ENSMUSG00000053293,1000000,1.0,Pom121,1.0,0,0,0,0,0,0
ENSMUSG00000053310,1000000,1.0,Nrgn,1.0,0,0,0,0,0,0
ENSMUSG00000053317,1000000,1.0,Sec61b,1.0,0,0,0,0,0,0
ENSMUSG00000053318,1000000,1.0,Slamf8,1.0,0,0,0,0,0,0
ENSMUSG00000053329,1000000,1.0,Gatd3a,1.0,0,0,0,0,0,0
ENSMUSG00000053333,1000000,1.0,Dis3l2,1.0,0,0,0,1,0,1
ENSMUSG00000053334,1000000,1.0,Ficd,1.0,0,0,0,0,0,0
ENSMUSG00000053338,1000000,1.0,Tarm1,1.0,0,0,0,0,0,0
ENSMUSG00000053367,1000000,1.0,Epp13,1.0,0,0,0,0,0,0
ENSMUSG00000053368,1000000,1.0,Rxfp2,1.0,0,0,0,0,0,0
ENSMUSG00000053375,1000000,1.0,Atp6v1e2,1.0,0,0,0,0,0,0
ENSMUSG00000053388,1000000,1.0,Trim50,1.0,0,0,0,0,0,0
ENSMUSG00000053391,1000000,1.0,Olfr211,1.0,0,0,0,0,0,0
ENSMUSG00000053395,1000000,1.0,Cacng8,1.0,0,0,0,0,0,0
ENSMUSG00000053398,1000000,1.0,Phgdh,1.0,0,0,0,0,0,0
ENSMUSG00000053399,719001,0.719001280998719,Adamts18,1.0,0,1,1,0,0,0
ENSMUSG00000053411,1000000,1.0,Cbx7,1.0,0,0,0,0,0,0
ENSMUSG00000053414,1000000,1.0,Hunk,1.0,0,0,0,0,0,0
ENSMUSG00000053436,1000000,1.0,Mapk14,1.0,0,0,0,0,0,0
ENSMUSG00000053441,1000000,1.0,Adamts19,1.0,0,0,0,0,0,0
ENSMUSG00000053453,1000000,1.0,Thoc7,1.0,0,0,0,0,0,0
ENSMUSG00000053460,1000000,1.0,Ggcx,1.0,0,0,0,0,0,0
ENSMUSG00000053461,1000000,1.0,Hhipl2,1.0,0,0,0,0,0,0
ENSMUSG00000053465,1000000,1.0,Hs6st3,1.0,0,2,2,1,1,2
ENSMUSG00000053469,1000000,1.0,Tg,1.0,0,0,0,0,0,0
ENSMUSG00000053470,1000000,1.0,Kdm3a,1.0,0,0,0,0,0,0
ENSMUSG00000053475,1000000,1.0,Tnfaip6,1.0,0,0,0,0,0,0
ENSMUSG00000053477,260742,0.26074273925726077,Tcf4,1.0,0,4,4,0,0,0
ENSMUSG00000053483,1000000,1.0,Usp21,1.0,0,0,0,0,0,0
ENSMUSG00000053490,1000000,1.0,Trim60,1.0,0,0,0,0,0,0
ENSMUSG00000053510,1000000,1.0,Nrd1,1.0,0,0,0,1,0,1
ENSMUSG00000053519,665353,0.6653533346466654,Kcnip1,1.0,0,0,0,2,0,2
ENSMUSG00000053522,1000000,1.0,Lgals7,1.0,0,0,0,0,0,0
ENSMUSG00000053536,718825,0.7188252811747188,Cstf2t,1.0,0,1,1,0,0,0
ENSMUSG00000053550,1000000,1.0,Shisa7,1.0,0,0,0,0,0,0
ENSMUSG00000053552,1000000,1.0,Ebf4,1.0,0,0,0,0,0,0
ENSMUSG00000053553,1000000,1.0,3110082I17Rik,1.0,0,0,0,0,1,1
ENSMUSG00000053559,718552,0.7185522814477185,Smagp,1.0,0,1,1,0,0,0
ENSMUSG00000053560,1000000,1.0,Ier2,1.0,0,0,0,0,0,0
ENSMUSG00000053565,1000000,1.0,Eif3k,1.0,0,0,0,0,0,0
ENSMUSG00000053580,265131,0.26513173486826513,Tanc2,1.0,0,5,5,1,0,1
ENSMUSG00000053581,1000000,1.0,Zfand2a,1.0,0,0,0,0,0,0
ENSMUSG00000053593,1000000,1.0,Fate1,1.0,0,0,0,0,0,0
ENSMUSG00000053604,1000000,1.0,Rpia,1.0,0,0,0,0,0,0
ENSMUSG00000053617,718852,0.7188522811477188,Sh3pxd2a,1.0,0,1,1,0,0,0
ENSMUSG00000053626,717995,0.717995282004718,Tll1,1.0,0,1,1,0,0,0
ENSMUSG00000053641,1000000,1.0,Dennd4a,1.0,0,1,1,0,1,1
ENSMUSG00000053644,1000000,1.0,Aldh7a1,1.0,0,0,0,0,0,0
ENSMUSG00000053646,1000000,1.0,Plxnb1,1.0,0,0,0,0,0,0
ENSMUSG00000053647,1000000,1.0,Gper1,1.0,0,0,0,0,0,0
ENSMUSG00000053675,1000000,1.0,Tgm5,1.0,0,0,0,0,0,0
ENSMUSG00000053684,1000000,1.0,BC048403,1.0,0,0,0,0,0,0
ENSMUSG00000053693,1000000,1.0,Mast1,1.0,0,0,0,0,0,0
ENSMUSG00000053702,373251,0.37325162674837326,Nebl,1.0,0,0,0,1,1,2
ENSMUSG00000053716,1000000,1.0,Dusp7,1.0,0,0,0,0,0,0
ENSMUSG00000053730,1000000,1.0,Tmem39b,1.0,0,0,0,0,0,0
ENSMUSG00000053746,1000000,1.0,Ptrh1,1.0,0,0,0,0,0,0
ENSMUSG00000053747,1000000,1.0,Sox14,1.0,0,0,0,0,0,0
ENSMUSG00000053754,1000000,1.0,Chd8,1.0,0,0,0,0,0,0
ENSMUSG00000053768,515029,0.515029484970515,Chchd3,1.0,0,2,2,0,0,0
ENSMUSG00000053769,1000000,1.0,Lysmd1,1.0,0,0,0,0,0,0
ENSMUSG00000053773,1000000,1.0,Rdh8,1.0,0,0,0,0,0,0
ENSMUSG00000053774,1000000,1.0,Ubxn7,1.0,0,0,0,0,0,0
ENSMUSG00000053783,1000000,1.0,1700016K19Rik,1.0,0,0,0,0,0,0
ENSMUSG00000053797,1000000,1.0,Krt16,1.0,0,0,0,0,0,0
ENSMUSG00000053799,1000000,1.0,Exoc6,1.0,0,0,0,1,0,1
ENSMUSG00000053801,1000000,1.0,Grwd1,1.0,0,0,0,0,0,0
ENSMUSG00000053815,1000000,1.0,Olfr744,1.0,0,0,0,0,0,0
ENSMUSG00000053819,718655,0.7186552813447187,Camk2d,1.0,0,1,1,0,0,0
ENSMUSG00000053825,659948,0.6599483400516599,Ppfia2,1.0,0,2,2,1,0,1
ENSMUSG00000053838,1000000,1.0,Nudcd3,1.0,0,0,0,0,0,0
ENSMUSG00000053841,210158,0.21015878984121017,Txlna,1.0,1,0,1,0,0,0
ENSMUSG00000053846,1000000,1.0,Lipg,1.0,0,0,0,0,0,0
ENSMUSG00000053852,1000000,1.0,Adgrg4,1.0,0,0,0,0,0,0
ENSMUSG00000053856,1000000,1.0,Dnajc5g,1.0,0,0,0,0,0,0
ENSMUSG00000053862,1000000,1.0,Slc51b,1.0,0,0,0,0,0,0
ENSMUSG00000053863,1000000,1.0,Mepe,1.0,0,0,0,1,0,1
ENSMUSG00000053870,1000000,1.0,Fpgt,1.0,0,0,0,0,0,0
ENSMUSG00000053877,718117,0.7181172818827182,Srcap,1.0,0,1,1,0,0,0
ENSMUSG00000053886,1000000,1.0,Sh2d4a,1.0,0,0,0,0,0,0
ENSMUSG00000053897,719572,0.7195722804277196,Slc39a8,1.0,0,1,1,0,0,0
ENSMUSG00000053898,1000000,1.0,Ech1,1.0,0,0,0,0,0,0
ENSMUSG00000053907,1000000,1.0,Mat2a,1.0,0,0,0,0,0,0
ENSMUSG00000053909,1000000,1.0,Rhox10,1.0,0,0,0,0,0,0
ENSMUSG00000053914,1000000,1.0,Kdm4d,1.0,0,0,0,0,0,0
ENSMUSG00000053916,1000000,1.0,Nanp,1.0,0,0,0,0,0,0
ENSMUSG00000053929,1000000,1.0,Cyhr1,1.0,0,0,0,0,0,0
ENSMUSG00000053930,718766,0.7187662812337188,Shisa6,1.0,0,1,1,0,0,0
ENSMUSG00000053931,1000000,1.0,Cnn3,1.0,0,0,0,0,0,0
ENSMUSG00000053950,1000000,1.0,Adnp2,1.0,0,0,0,0,0,0
ENSMUSG00000053963,1000000,1.0,Stum,1.0,0,0,0,0,0,0
ENSMUSG00000053964,1000000,1.0,Lgals4,1.0,0,0,0,0,0,0
ENSMUSG00000053965,664784,0.6647843352156648,Pde5a,1.0,0,0,0,2,0,2
ENSMUSG00000053977,1000000,1.0,Cd8a,1.0,0,0,0,0,0,0
ENSMUSG00000053985,1000000,1.0,Zfp14,1.0,0,0,0,0,0,0
ENSMUSG00000054000,1000000,1.0,Tusc1,1.0,0,0,0,0,0,0
ENSMUSG00000054003,1000000,1.0,Tdrd9,1.0,0,1,1,1,0,1
ENSMUSG00000054008,1000000,1.0,Ndst1,1.0,0,0,0,0,0,0
ENSMUSG00000054013,1000000,1.0,Tmem179,1.0,0,0,0,0,0,0
ENSMUSG00000054021,1000000,1.0,Sirt5,1.0,0,0,0,0,0,0
ENSMUSG00000054027,1000000,1.0,Nt5dc3,1.0,0,0,0,0,0,0
ENSMUSG00000054034,1000000,1.0,Tceal5,1.0,0,0,0,0,0,0
ENSMUSG00000054046,1000000,1.0,Klk13,1.0,0,0,0,0,0,0
ENSMUSG00000054051,1000000,1.0,Ercc6,1.0,0,0,0,0,0,0
ENSMUSG00000054054,1000000,1.0,Olfr309,1.0,0,0,0,0,0,0
ENSMUSG00000054065,1000000,1.0,Pkp3,1.0,0,0,0,0,0,0
ENSMUSG00000054074,1000000,1.0,Skida1,1.0,0,0,0,0,0,0
ENSMUSG00000054079,1000000,1.0,Utp18,1.0,0,0,0,0,0,0
ENSMUSG00000054083,1000000,1.0,Capn12,1.0,0,0,0,0,0,0
ENSMUSG00000054091,1000000,1.0,1810037I17Rik,1.0,0,0,0,0,0,0
ENSMUSG00000054099,1000000,1.0,Slc25a40,1.0,0,0,0,1,0,1
ENSMUSG00000054106,1000000,1.0,Try4,1.0,0,0,0,0,0,0
ENSMUSG00000054115,1000000,1.0,Skp2,1.0,0,0,0,0,0,0
ENSMUSG00000054134,1000000,1.0,Umodl1,1.0,0,0,0,0,0,0
ENSMUSG00000054136,1000000,1.0,Adm2,1.0,0,0,0,0,0,0
ENSMUSG00000054141,1000000,1.0,Olfr24,1.0,0,0,0,0,0,0
ENSMUSG00000054146,1000000,1.0,Krt15,1.0,0,0,0,0,0,0
ENSMUSG00000054150,1000000,1.0,Syne3,1.0,0,0,0,0,0,0
ENSMUSG00000054160,1000000,1.0,Nkx2-4,1.0,0,0,0,0,0,0
ENSMUSG00000054161,1000000,1.0,Fam83e,1.0,0,0,0,0,0,0
ENSMUSG00000054162,719291,0.7192912807087193,Spock3,1.0,0,1,1,0,0,0
ENSMUSG00000054191,1000000,1.0,Klf1,1.0,0,0,0,0,0,0
ENSMUSG00000054196,1000000,1.0,Cthrc1,1.0,0,0,0,0,0,0
ENSMUSG00000054199,1000000,1.0,Gon4l,1.0,0,0,0,0,0,0
ENSMUSG00000054200,1000000,1.0,Ffar4,1.0,0,0,0,0,0,0
ENSMUSG00000054204,1000000,1.0,Alkal2,1.0,0,0,0,0,0,0
ENSMUSG00000054206,1000000,1.0,Gzmm,1.0,0,0,0,0,0,0
ENSMUSG00000054226,1000000,1.0,Tprkb,1.0,0,0,0,0,0,0
ENSMUSG00000054237,1000000,1.0,Fra10ac1,1.0,0,0,0,0,0,0
ENSMUSG00000054252,1000000,1.0,Fgfr3,1.0,0,0,0,0,0,0
ENSMUSG00000054256,1000000,1.0,Msi1,1.0,0,0,0,0,0,0
ENSMUSG00000054263,1000000,1.0,Lifr,1.0,0,0,0,0,0,0
ENSMUSG00000054277,1000000,1.0,Arfgap3,1.0,0,0,0,0,0,0
ENSMUSG00000054280,1000000,1.0,Prr14l,1.0,0,0,0,0,0,0
ENSMUSG00000054302,1000000,1.0,Eapp,1.0,0,0,0,0,0,0
ENSMUSG00000054309,1000000,1.0,Cpsf3,1.0,0,0,0,0,0,0
ENSMUSG00000054312,1000000,1.0,Mrps21,1.0,0,0,0,0,0,0
ENSMUSG00000054320,1000000,1.0,Lrrc36,1.0,0,0,0,0,0,0
ENSMUSG00000054321,1000000,1.0,Taf4b,1.0,0,0,0,0,0,0
ENSMUSG00000054342,1000000,1.0,Kcnn4,1.0,0,0,0,0,0,0
ENSMUSG00000054360,1000000,1.0,Bsx,1.0,0,0,0,0,0,0
ENSMUSG00000054362,1000000,1.0,Lexm,1.0,0,0,0,0,0,0
ENSMUSG00000054364,1000000,1.0,Rhob,1.0,0,0,0,0,0,0
ENSMUSG00000054383,1000000,1.0,Pnma1,1.0,0,0,0,0,0,0
ENSMUSG00000054387,1000000,1.0,Mdm4,1.0,0,0,0,0,0,0
ENSMUSG00000054400,718643,0.7186432813567186,Cklf,1.0,0,1,1,0,0,0
ENSMUSG00000054404,1000000,1.0,Slfn5,1.0,0,0,0,0,0,0
ENSMUSG00000054405,1000000,1.0,Dnajc8,1.0,0,0,0,0,0,0
ENSMUSG00000054406,1000000,1.0,Olfr411,1.0,0,0,0,0,0,0
ENSMUSG00000054408,1000000,1.0,Spcs3,1.0,0,0,0,0,0,0
ENSMUSG00000054409,1000000,1.0,Tmem74,1.0,0,0,0,0,0,0
ENSMUSG00000054414,1000000,1.0,Slc30a7,1.0,0,0,0,0,0,0
ENSMUSG00000054422,1000000,1.0,Fabp1,1.0,0,0,0,0,0,0
ENSMUSG00000054423,718172,0.7181722818277182,Cadps,1.0,0,1,1,0,0,0
ENSMUSG00000054428,1000000,1.0,Atpif1,1.0,0,0,0,0,0,0
ENSMUSG00000054434,1000000,1.0,Tmem120b,1.0,0,0,0,0,0,0
ENSMUSG00000054435,1000000,1.0,Gimap4,1.0,0,0,0,0,0,0
ENSMUSG00000054446,1000000,1.0,Cpa1,1.0,0,0,0,0,0,0
ENSMUSG00000054452,1000000,1.0,Tle5,1.0,0,0,0,0,0,0
ENSMUSG00000054453,1000000,1.0,Sytl5,1.0,0,0,0,0,0,0
ENSMUSG00000054455,1000000,1.0,Vapb,1.0,0,0,0,0,0,0
ENSMUSG00000054459,718952,0.7189522810477189,Vsnl1,1.0,0,1,1,0,0,0
ENSMUSG00000054469,1000000,1.0,Lclat1,1.0,1,0,1,1,0,1
ENSMUSG00000054474,1000000,1.0,Thnsl2,1.0,0,0,0,0,0,0
ENSMUSG00000054477,1000000,1.0,Kcnn2,1.0,0,1,1,2,0,2
ENSMUSG00000054484,1000000,1.0,Tmem62,1.0,0,0,0,0,0,0
ENSMUSG00000054497,1000000,1.0,Tas2r130,1.0,0,0,0,0,0,0
ENSMUSG00000054498,1000000,1.0,Olfr308,1.0,0,0,0,0,0,0
ENSMUSG00000054499,1000000,1.0,Dedd2,1.0,0,0,0,0,0,0
ENSMUSG00000054509,1000000,1.0,Parp4,1.0,0,0,0,0,0,0
ENSMUSG00000054517,1000000,1.0,Trim65,1.0,0,0,0,0,0,0
ENSMUSG00000054519,1000000,1.0,Zfp867,1.0,0,0,0,0,0,0
ENSMUSG00000054520,1000000,1.0,Sh3bp2,1.0,0,0,0,0,0,0
ENSMUSG00000054523,1000000,1.0,Ms4a5,1.0,0,0,0,0,0,0
ENSMUSG00000054526,1000000,1.0,Olfr1500,1.0,0,0,0,0,0,0
ENSMUSG00000054537,1000000,1.0,Tmprss11e,1.0,0,0,0,0,0,0
ENSMUSG00000054555,373870,0.3738706261293739,Adam12,1.0,0,0,0,1,1,2
ENSMUSG00000054580,1000000,1.0,Pla2r1,1.0,0,0,0,0,0,0
ENSMUSG00000054582,1000000,1.0,Pabpc1l,1.0,0,0,0,0,0,0
ENSMUSG00000054594,1000000,1.0,Oscar,1.0,0,0,0,0,0,0
ENSMUSG00000054604,1000000,1.0,Cggbp1,1.0,0,0,0,0,0,0
ENSMUSG00000054611,210271,0.21027178972821028,Kdm2a,1.0,1,0,1,0,0,0
ENSMUSG00000054612,718351,0.7183512816487183,Mgmt,1.0,0,1,1,0,0,0
